(9696,4889)
(27194,6798)
(21195,6281)
(18089,22651)
(23001,18665)
(15720,6445)
(17002,6400)
(27650,7171)
(16275,8111)
(24059,19671)
(26761,24564)
(26334,18614)
(10899,19836)
(12308,11359)
(10225,25404)
(23459,4384)
(21011,19042)
(11100,8904)
(4600,5027)
(18797,21651)
(11195,9152)
(8985,5202)
(8568,9129)
(21171,6152)
(26167,17167)
(14913,7694)
(6671,6338)
(11408,16906)
(23957,6890)
(27816,8367)
(6195,9895)
(15085,23665)
(27943,7928)
(22622,9314)
(26164,17146)
(26255,21125)
(17537,10003)
(26623,22590)
(24697,24786)
(11482,5772)
(8382,6601)
(9532,10717)
(21700,9785)
(23057,4170)
(7110,10588)
(12354,8189)
(23006,4157)
(21778,6317)
(14469,12425)
(21666,9731)
(25441,27556)
(22296,6460)
(11940,4641)
(22119,7960)
(10032,8283)
(12335,9950)
(26982,18640)
(11604,3914)
(20749,6621)
(9142,13099)
(18927,21498)
(22689,17102)
(24550,19261)
(15096,5852)
(10953,19748)
(6461,9459)
(22234,6446)
(25926,6805)
(10473,7804)
(22640,17142)
(23547,5386)
(4911,21212)
(14463,12411)
(6587,6289)
(18011,22692)
(5301,25281)
(25276,5443)
(23852,17140)
(21087,18952)
(8356,10386)
(6689,6321)
(5808,20561)
(12690,10777)
(22104,5103)
(23077,4156)
(21200,6151)
(9543,21445)
(28379,14315)
(24734,24918)
(4728,24887)
(25060,6441)
(8564,22529)
(12377,3578)
(24220,6913)
(23165,18033)
(9080,10502)
(24233,23110)
(28149,8556)
(23036,17131)
(21705,9798)
(6121,12303)
(16815,10587)
(18104,22656)
(19303,23522)
(27421,6701)
(4172,26648)
(8790,10473)
(14412,12403)
(7678,5873)
(22661,17142)
(7190,21528)
(20733,19369)
(26741,24605)
(24039,26630)
(26306,21191)
(22587,17226)
(22697,17567)
(26153,17201)
(10925,19892)
(13467,7064)
(24227,18909)
(24223,6995)
(10293,10967)
(26178,24401)
(27424,6640)
(24899,24114)
(21828,10847)
(24254,6909)
(28154,8540)
(22471,6508)
(25906,24249)
(8606,9150)
(8938,7242)
(25631,26480)
(12346,11324)
(28193,8527)
(6640,6311)
(26810,7344)
(25913,21467)
(14415,12438)
(25162,7909)
(15520,7539)
(23839,5952)
(15489,10819)
(4365,4283)
(6601,7233)
(11676,3923)
(21387,18598)
(4366,4265)
(10914,19892)
(22545,4633)
(9091,7302)
(10976,19892)
(14442,12482)
(23453,20296)
(26280,20879)
(27462,6688)
(6977,7048)
(12477,24598)
(26190,18915)
(4307,4255)
(15758,6470)
(27761,8198)
(6793,26632)
(27590,7144)
(11035,6874)
(25043,17151)
(18685,23116)
(26758,24567)
(19185,22434)
(15281,21576)
(26772,24546)
(14738,21366)
(21882,9567)
(5316,22531)
(6384,10460)
(21682,9820)
(26295,18446)
(22970,25928)
(27883,7774)
(23033,4136)
(17824,22563)
(8372,10369)
(15768,6518)
(8358,7025)
(24168,18842)
(27449,6722)
(6659,6296)
(12739,24504)
(23361,12545)
(12262,11368)
(26497,22628)
(6434,10301)
(4514,4762)
(25929,20784)
(23598,18208)
(28298,14320)
(26779,24597)
(15360,6538)
(13984,8982)
(22600,6544)
(26741,24635)
(17066,10552)
(23049,12036)
(8869,9556)
(10617,7894)
(26784,24572)
(10321,10976)
(23247,17166)
(25849,26734)
(15651,6670)
(26528,23001)
(12326,10714)
(26225,17113)
(24657,7152)
(17042,10546)
(18056,6339)
(24095,6552)
(6438,10489)
(13292,7112)
(14919,5711)
(4929,27299)
(17627,6364)
(28328,14306)
(19819,20447)
(24210,6972)
(25474,27591)
(7933,6861)
(7668,9680)
(6671,6310)
(8795,18342)
(9406,21556)
(22440,15613)
(26172,18885)
(22975,9118)
(23761,4727)
(10376,10854)
(26638,24850)
(21681,9831)
(12859,24461)
(19654,7775)
(10959,19884)
(8835,10416)
(27332,6641)
(7705,12962)
(4542,4760)
(6399,10474)
(9867,21023)
(10615,11106)
(10859,19875)
(6609,7121)
(21698,9490)
(26996,6445)
(8864,25891)
(26505,24537)
(8749,10412)
(9784,8016)
(21512,8303)
(26151,17167)
(28301,14331)
(12712,16135)
(12006,10833)
(12385,3566)
(22605,17118)
(12353,8228)
(12310,11337)
(25469,27548)
(17034,10525)
(23808,21578)
(11335,6137)
(18999,21413)
(4356,4238)
(6400,10460)
(4152,26799)
(14898,10320)
(26477,20587)
(12178,11337)
(8944,25862)
(18025,22633)
(11220,4103)
(11962,13443)
(5465,7626)
(20387,6203)
(21695,9848)
(11514,20115)
(6711,6397)
(8420,10336)
(27446,6641)
(18032,22600)
(6757,6546)
(16212,7913)
(26109,17028)
(27082,6847)
(4326,4315)
(12400,3513)
(18062,9451)
(4126,26990)
(12457,3574)
(14012,8944)
(12408,3503)
(25279,6030)
(25500,27590)
(28105,8346)
(23980,22196)
(26177,19115)
(12398,3484)
(12726,11300)
(6419,10494)
(24258,6921)
(14936,7661)
(26626,24564)
(28390,13967)
(6367,10453)
(23797,7447)
(6456,10456)
(21719,9826)
(11784,14553)
(8430,10329)
(11023,19315)
(6798,6425)
(27514,16866)
(12329,10453)
(6189,25276)
(14427,12379)
(4920,6014)
(23324,9510)
(23878,6161)
(24817,7214)
(7158,5898)
(15786,6469)
(27891,7793)
(8345,10369)
(27426,14764)
(25275,7846)
(10621,7936)
(7906,12157)
(24265,6956)
(6205,5937)
(17066,10535)
(23872,6030)
(25668,6364)
(19774,23830)
(22224,17654)
(22571,21826)
(25477,7731)
(8409,10301)
(10919,19911)
(10900,19924)
(6397,10459)
(25997,20269)
(24125,7121)
(18324,6323)
(5199,23002)
(25525,27365)
(15717,6391)
(22688,17117)
(21508,18455)
(6055,12786)
(22685,17143)
(6062,26894)
(21136,6127)
(21671,9812)
(12321,11354)
(28303,14244)
(4093,27631)
(16153,7649)
(13735,11532)
(4745,22430)
(6245,7094)
(10596,7829)
(5548,5368)
(15241,6571)
(18037,22653)
(6371,10461)
(9143,9499)
(4780,5498)
(15912,6463)
(11716,20193)
(22162,13449)
(4402,4416)
(26725,24554)
(26569,7131)
(6915,6470)
(21860,11101)
(26118,17368)
(5116,4723)
(24221,6995)
(4543,23920)
(19592,23687)
(12141,12322)
(21439,23407)
(12136,12356)
(6687,6332)
(4091,27582)
(12411,3546)
(10428,15100)
(8382,10293)
(11724,7548)
(22958,4221)
(9600,10956)
(24215,13938)
(13077,4079)
(27771,16010)
(25991,23470)
(27427,6649)
(11741,11443)
(22102,9601)
(8701,9092)
(10627,25260)
(6989,4023)
(6373,10428)
(26031,17164)
(26320,21400)
(14651,12211)
(22284,7264)
(17721,10404)
(21132,6159)
(24220,6994)
(9722,15324)
(6064,5808)
(12738,11298)
(21360,5909)
(26196,17130)
(14768,5563)
(10571,11073)
(7662,9684)
(12388,4997)
(23022,4173)
(11971,12035)
(11631,9087)
(6252,10073)
(7763,12731)
(18037,22663)
(24095,8499)
(9267,10553)
(24809,8104)
(22452,11062)
(22158,17689)
(26551,21607)
(26785,7987)
(10257,8092)
(11300,17583)
(25814,7549)
(21378,24883)
(23050,4155)
(27445,6690)
(26308,21126)
(12677,3725)
(7393,7994)
(4370,4264)
(4315,26540)
(28370,14341)
(9249,10904)
(26757,24596)
(26564,21777)
(7033,7176)
(22209,7571)
(4104,27572)
(21993,12135)
(25924,24035)
(8357,10362)
(7456,26395)
(4298,4276)
(11524,12924)
(24764,17150)
(23299,17878)
(14864,23744)
(23226,18145)
(6009,13128)
(26388,6741)
(16171,10704)
(24815,8101)
(26223,21536)
(27552,16739)
(23128,16871)
(24088,8502)
(8371,10373)
(11808,4984)
(25533,7426)
(10266,20633)
(22556,6140)
(13397,9797)
(22949,23678)
(9808,15655)
(6643,6387)
(5141,23234)
(6534,4063)
(24756,24147)
(9203,17531)
(23761,8665)
(7262,7696)
(23793,16544)
(12043,10910)
(23357,17941)
(25448,27549)
(25593,22480)
(22967,4444)
(5209,4179)
(21678,9797)
(13543,11309)
(26327,18525)
(9577,10637)
(12389,3541)
(21724,5515)
(11756,5110)
(26758,24517)
(21149,6157)
(17987,22578)
(21649,9825)
(10305,17559)
(11808,4969)
(4507,4740)
(10604,7848)
(26264,21179)
(14138,11056)
(10774,25207)
(26771,24551)
(26200,17221)
(5505,4947)
(10438,7830)
(27248,6681)
(24077,6628)
(22653,17136)
(26675,24819)
(6349,10511)
(14734,6712)
(15262,10858)
(26169,18471)
(25841,22493)
(26131,18360)
(4346,27508)
(26757,24590)
(4096,27608)
(23015,4170)
(26560,21837)
(21733,6304)
(24116,6719)
(5055,25770)
(24210,6908)
(24247,6998)
(12088,12655)
(26170,17172)
(26197,19082)
(6244,11397)
(21707,9786)
(10250,7232)
(26158,17206)
(11542,5057)
(22999,4141)
(8750,9940)
(9321,7392)
(6407,10316)
(4316,4258)
(5179,23080)
(25215,26654)
(6321,10428)
(14193,23984)
(26199,17203)
(21804,18107)
(23270,8035)
(20605,24376)
(21691,9709)
(27766,7472)
(10366,10991)
(28293,14312)
(26045,23089)
(18073,6370)
(22996,25945)
(14345,8452)
(18018,22618)
(4992,6235)
(26374,8904)
(28195,8539)
(14849,7782)
(11446,5861)
(26861,6717)
(21000,23241)
(27121,18175)
(6726,16886)
(21722,10026)
(6410,10472)
(6859,8009)
(13315,14854)
(11086,19582)
(11280,4116)
(26509,25205)
(9336,21637)
(17374,10175)
(6679,6441)
(25755,26954)
(5413,17517)
(6625,6297)
(26776,7355)
(25106,27391)
(8660,11249)
(26134,17133)
(23026,4132)
(16989,10556)
(17966,6344)
(23300,19743)
(24768,24150)
(10924,19875)
(21137,6129)
(11672,10140)
(26511,22725)
(12115,12489)
(26229,21125)
(15760,6405)
(24954,25713)
(25926,20806)
(25497,20307)
(14447,12401)
(17048,10511)
(28350,14386)
(15746,6481)
(26118,17160)
(22496,6340)
(24645,24596)
(26172,17123)
(9545,10615)
(14448,12409)
(28399,14217)
(26322,6015)
(24735,24078)
(26125,17179)
(23398,16738)
(26622,7101)
(5890,5649)
(12326,10733)
(10032,20896)
(21860,21954)
(23013,4143)
(4283,26669)
(7573,8480)
(6404,26772)
(19261,10166)
(25535,27543)
(26737,6294)
(26196,17107)
(8441,10360)
(6652,6603)
(4670,26922)
(19179,21252)
(7044,15609)
(12722,7271)
(21729,9860)
(14439,12424)
(9715,25586)
(15052,7501)
(8585,7112)
(21873,25219)
(6335,10373)
(27111,8076)
(26767,16359)
(27253,6537)
(10561,7856)
(4309,4272)
(24570,5032)
(28130,8495)
(12115,4093)
(8821,10478)
(22175,17668)
(11925,11284)
(8295,5542)
(7160,10423)
(23010,4268)
(15370,10842)
(21416,7689)
(20589,24357)
(5430,5262)
(16954,10215)
(26562,21755)
(25589,16180)
(6495,8912)
(23015,4149)
(4317,26532)
(21762,9493)
(25970,7606)
(27628,7244)
(24248,6995)
(5250,6958)
(4754,24784)
(25819,24978)
(8415,10329)
(26012,26334)
(7006,15764)
(9759,8058)
(22667,17144)
(8217,9386)
(15741,10778)
(14042,11072)
(10882,19867)
(23138,19158)
(15319,23581)
(23878,21828)
(27434,6663)
(19317,10158)
(21485,18482)
(24333,23471)
(7618,13313)
(24801,5166)
(12303,11381)
(6447,24924)
(28187,8554)
(25563,27399)
(4531,4724)
(5532,5322)
(7065,6172)
(12462,3509)
(12870,11275)
(28255,14315)
(17691,6398)
(4286,4290)
(25465,27549)
(24328,19015)
(10188,15577)
(26729,24541)
(21833,23428)
(21386,9890)
(25654,27183)
(12368,11233)
(26640,24504)
(28197,8489)
(27397,6684)
(14032,11877)
(22031,9766)
(10419,17997)
(10971,19846)
(25884,21884)
(10727,10947)
(9813,10816)
(8425,10378)
(26572,22004)
(10498,8062)
(9997,15955)
(8987,9358)
(23782,18411)
(24855,8078)
(7402,14179)
(19799,23847)
(22445,15654)
(24253,6977)
(7669,5878)
(11613,12746)
(8070,9537)
(26948,6688)
(4717,4222)
(10556,7860)
(4362,4212)
(8593,10992)
(18454,22109)
(12492,11053)
(14488,12399)
(18564,22997)
(6249,11357)
(6678,6312)
(23187,17166)
(25419,27542)
(5126,23294)
(26749,24592)
(26719,24504)
(26390,20616)
(6683,6349)
(22885,25899)
(8344,10373)
(12316,11350)
(26572,6744)
(24235,6971)
(24592,14554)
(7716,12919)
(23016,4154)
(16331,8282)
(10950,19862)
(28277,10863)
(14124,6881)
(24263,6955)
(5106,19772)
(22482,15941)
(4092,27607)
(26645,6196)
(12493,3558)
(26598,23548)
(17069,10450)
(25747,26962)
(28325,14375)
(24342,26828)
(22088,9342)
(26408,6998)
(16634,10821)
(24488,9278)
(23128,4231)
(7409,10633)
(22093,25353)
(15492,6890)
(12269,11370)
(26711,23788)
(24628,5516)
(8663,9903)
(24819,16042)
(7646,9733)
(4138,26900)
(12428,3516)
(12325,11355)
(26482,20847)
(15759,6462)
(9535,8436)
(11186,9132)
(6987,8199)
(6584,10472)
(9241,9389)
(28005,8089)
(6329,10473)
(12607,11321)
(26074,22776)
(7671,13099)
(25916,15504)
(15772,6460)
(27322,6714)
(26051,6773)
(22683,17148)
(20357,7034)
(7043,24255)
(20905,6173)
(14916,10239)
(25071,21526)
(25740,23945)
(11855,4530)
(4786,4922)
(20329,19844)
(22338,9438)
(22663,8715)
(26662,24572)
(12859,11810)
(24227,6975)
(12436,3542)
(6604,10470)
(20198,10064)
(15753,6446)
(12441,3518)
(11754,14742)
(23684,21131)
(26248,21111)
(25192,19970)
(4095,27566)
(22995,9107)
(22295,7220)
(25088,6864)
(26988,18619)
(8118,10342)
(10304,7142)
(17070,10545)
(10880,10992)
(26196,17169)
(6204,11689)
(12430,11409)
(24459,20403)
(10399,25342)
(26241,21148)
(10111,11032)
(9632,9014)
(26255,20338)
(7820,5804)
(22605,16893)
(16994,22241)
(27956,7960)
(12359,7677)
(14486,12432)
(25353,15796)
(26791,24527)
(19288,21123)
(25309,27463)
(12382,5539)
(25890,24400)
(10728,8183)
(24257,6981)
(13991,4889)
(24151,4787)
(8777,9712)
(6428,9979)
(27450,6663)
(7977,9491)
(10754,11127)
(12331,11327)
(25465,27584)
(8154,10743)
(17082,10493)
(25248,26772)
(18058,22629)
(13621,11400)
(26098,22576)
(7843,23364)
(18020,22723)
(24479,6921)
(8657,11238)
(13515,11276)
(22540,11205)
(10536,7858)
(15797,6460)
(28140,8529)
(12342,9234)
(15574,7296)
(26972,6919)
(25618,17159)
(4055,27579)
(23850,19288)
(26116,22430)
(26729,24054)
(19681,7726)
(24497,26930)
(26154,17140)
(24746,17154)
(21388,7510)
(22664,17110)
(24229,5129)
(10891,19899)
(27332,8202)
(11086,6748)
(8140,5648)
(8420,10358)
(12952,10414)
(10408,7818)
(6636,6693)
(21702,9859)
(4108,27598)
(10665,7896)
(4074,27597)
(6058,12766)
(27079,8102)
(22689,17149)
(20151,24062)
(10438,20362)
(10958,8305)
(8246,9326)
(21913,8845)
(10564,7904)
(15777,6453)
(21056,6164)
(6311,10479)
(26187,19540)
(12465,3546)
(24260,6955)
(8630,3880)
(12190,9737)
(6373,10438)
(26774,24562)
(19674,20667)
(5233,6905)
(6002,26916)
(26073,22786)
(26691,24726)
(26660,23108)
(23344,18361)
(21722,9836)
(5545,16541)
(28296,14284)
(12311,11340)
(26905,6392)
(25899,7577)
(6448,10517)
(21261,6702)
(7843,10365)
(26087,18990)
(25499,27597)
(15544,7431)
(21596,23442)
(26014,20035)
(21701,9810)
(11248,20012)
(21473,8413)
(10957,19890)
(22654,17133)
(18154,6333)
(11851,17961)
(6645,6337)
(21736,18186)
(13697,9363)
(21452,9881)
(22797,17929)
(21134,6161)
(25979,23570)
(27473,6715)
(6354,10472)
(26863,8807)
(18543,22003)
(26064,19315)
(11599,20148)
(6338,10702)
(23034,4151)
(8545,10101)
(25454,27573)
(24309,23386)
(21172,6359)
(17062,10565)
(15666,6594)
(8430,10343)
(25488,27529)
(6232,18865)
(21725,9808)
(28305,14282)
(14421,12397)
(6620,6351)
(17004,10288)
(23875,8603)
(19217,21207)
(21722,9852)
(21151,6166)
(5856,14256)
(24333,19027)
(4652,4518)
(25779,26886)
(14486,12385)
(26473,20528)
(13748,9291)
(10879,19818)
(26503,25218)
(13330,11856)
(22628,17135)
(6400,10430)
(7819,12508)
(11712,5218)
(23013,4190)
(25826,24916)
(8369,10381)
(4565,23759)
(21629,18313)
(21751,9806)
(26485,20887)
(26566,23300)
(24379,20257)
(4340,4281)
(10605,7921)
(15016,7551)
(6212,23471)
(10614,7871)
(6509,6215)
(10591,7900)
(7083,6138)
(28323,12131)
(7823,23387)
(5124,4985)
(7034,15652)
(12429,3545)
(20849,19232)
(21164,6303)
(24283,6947)
(28297,14311)
(20754,19392)
(25524,27589)
(26354,21623)
(15749,6454)
(9983,20951)
(6471,10447)
(21457,5805)
(18035,22647)
(4642,25230)
(11909,11272)
(26052,20946)
(14454,12441)
(5822,8790)
(16933,10068)
(24626,20710)
(8402,10371)
(8400,10349)
(25820,24902)
(12511,11337)
(27663,8115)
(11581,7588)
(19377,22400)
(8510,10161)
(4848,24407)
(21917,11546)
(15735,6453)
(17470,10464)
(6336,10489)
(4122,27565)
(24984,6893)
(18152,9356)
(11489,5147)
(25469,6473)
(8382,10349)
(27431,6678)
(22996,4164)
(22062,12669)
(25964,17163)
(25303,7826)
(4139,27575)
(17039,10516)
(10588,6662)
(6598,7519)
(5683,5049)
(24882,6883)
(26257,17956)
(25728,25668)
(21122,6162)
(6652,6354)
(12758,3797)
(5812,14578)
(26137,17133)
(12341,16920)
(26160,17166)
(24915,21240)
(12821,3847)
(26698,7248)
(25809,22950)
(17993,22676)
(23034,4104)
(12355,20441)
(16473,10934)
(12324,10937)
(26223,21193)
(10618,7878)
(8772,5307)
(14837,7799)
(10873,6183)
(4920,5934)
(25695,27087)
(26237,21126)
(8891,12137)
(6643,6277)
(22430,4757)
(4580,27424)
(19904,6231)
(6003,13169)
(14460,12421)
(13144,4139)
(9964,16021)
(5030,4900)
(26334,21158)
(9734,10783)
(24515,24129)
(25770,23518)
(7296,5977)
(25527,27610)
(23424,18507)
(5417,5862)
(21651,21992)
(21109,18925)
(25929,21244)
(15710,6455)
(23267,19625)
(24235,6960)
(25891,20742)
(5175,19269)
(12736,10371)
(23732,19072)
(12320,11320)
(27657,7190)
(21139,6166)
(28168,8576)
(21558,8600)
(5800,8723)
(7186,6574)
(27424,6694)
(11732,11440)
(25442,9089)
(23184,18068)
(4323,4288)
(23008,4150)
(23254,9524)
(11720,12535)
(28228,9511)
(10635,14689)
(11351,7652)
(12257,11353)
(14448,12448)
(26942,6935)
(20212,24118)
(23809,7433)
(13356,4319)
(12365,3587)
(27238,8129)
(23914,21959)
(10877,7268)
(26017,23326)
(23753,17162)
(10894,19878)
(28203,8560)
(16742,9476)
(14949,5723)
(13147,24358)
(25430,27504)
(16164,7683)
(6394,10445)
(27908,8404)
(28163,8537)
(20673,19486)
(22404,9402)
(5425,22094)
(8244,22900)
(11184,11075)
(8856,7216)
(26265,21129)
(26627,23526)
(22673,17126)
(20931,9908)
(21690,9817)
(26203,17260)
(8443,10373)
(21735,9892)
(27910,15545)
(23801,5863)
(10486,8074)
(27232,17806)
(25988,20401)
(7828,10332)
(18044,22663)
(14980,9956)
(21925,8791)
(25919,6785)
(23589,4579)
(26738,24607)
(12006,13166)
(24244,6950)
(21169,6124)
(12278,3561)
(6900,22106)
(25594,26858)
(6151,6955)
(7362,26428)
(26602,22309)
(12214,20393)
(26240,19998)
(6618,7173)
(6650,6637)
(26248,21131)
(22900,4250)
(12364,7261)
(15752,6412)
(8933,6918)
(5057,23568)
(26193,25906)
(26262,25777)
(26211,17142)
(10179,17078)
(26664,24788)
(22786,5193)
(4064,27603)
(10238,15477)
(22697,17123)
(16622,9104)
(8361,10379)
(14457,12436)
(15890,6916)
(15723,6433)
(24621,16139)
(23758,4771)
(9530,7475)
(18575,23044)
(20077,23103)
(8715,9038)
(24684,27052)
(14116,12246)
(19227,21144)
(21701,9862)
(26255,21262)
(18328,22713)
(10843,7349)
(16966,10250)
(4944,24022)
(12853,11587)
(26148,17143)
(7465,8911)
(22179,13579)
(9652,8514)
(18073,22642)
(6642,6337)
(7265,7705)
(11143,18560)
(5742,20826)
(23029,4176)
(10675,7766)
(8797,25915)
(5004,6272)
(6079,12615)
(6442,10156)
(18972,8482)
(25514,27562)
(18440,6344)
(24742,8141)
(18485,22678)
(15556,6802)
(11641,12691)
(21696,9808)
(9556,8400)
(9793,10696)
(4074,27586)
(28143,8548)
(6347,10490)
(5164,23139)
(24270,6966)
(12381,7366)
(28342,14308)
(28271,14300)
(4159,27617)
(7883,23318)
(7325,7841)
(27451,6682)
(8727,10406)
(14703,6721)
(4174,27106)
(17053,10532)
(16895,23017)
(22830,18047)
(6639,6355)
(21159,6137)
(13323,20817)
(17068,10552)
(17067,10573)
(6638,6383)
(12389,3520)
(16829,10590)
(21521,18439)
(25905,24257)
(21849,9059)
(25493,27564)
(23373,7942)
(7584,13450)
(7724,26299)
(17086,10505)
(28169,8557)
(27460,6662)
(19935,23936)
(5779,14820)
(26305,18214)
(20985,24625)
(14676,23811)
(21441,18535)
(6997,15798)
(6371,10460)
(5619,27052)
(6370,4077)
(10392,25344)
(4338,4272)
(24523,5008)
(10803,14356)
(6352,10482)
(24547,8237)
(15330,8389)
(21172,6144)
(14782,6699)
(9970,25495)
(22387,25564)
(8368,10329)
(10776,19366)
(20412,6947)
(26314,21157)
(24900,21212)
(10620,7862)
(22410,6491)
(23192,19355)
(18001,22629)
(24251,6988)
(22144,13312)
(22649,17155)
(22388,15209)
(26234,21507)
(6657,6514)
(13143,11904)
(5694,8338)
(12294,11362)
(5380,5183)
(10197,7321)
(25268,9124)
(10559,11054)
(8142,11215)
(14563,8178)
(16605,9133)
(14294,12182)
(22738,21796)
(5631,21272)
(19395,10182)
(11289,13390)
(24371,23609)
(11938,7489)
(26747,24354)
(24093,18755)
(26159,18256)
(26157,17203)
(15814,6462)
(7597,9724)
(21850,9115)
(12272,11400)
(11924,11503)
(26298,21100)
(27357,6595)
(25475,27577)
(23750,21367)
(15740,6491)
(26067,19274)
(23751,5865)
(10603,7905)
(8422,10318)
(21150,6135)
(23131,21726)
(18026,22613)
(4439,26991)
(13974,6923)
(24702,21444)
(10610,7863)
(21206,6594)
(20418,10032)
(7576,8412)
(15628,23470)
(25173,19949)
(24341,14143)
(6408,24968)
(7055,8301)
(24515,8266)
(28146,14411)
(22359,17452)
(6579,7832)
(12287,11330)
(15199,23624)
(27422,6583)
(18802,21646)
(25791,22843)
(5794,14709)
(21195,6121)
(25794,23163)
(14391,12403)
(22532,25640)
(14079,4967)
(23923,6882)
(27424,6665)
(21739,18228)
(7226,7690)
(13216,11799)
(21961,11888)
(11280,11204)
(17203,6432)
(22993,4253)
(25927,24008)
(19872,20383)
(9657,21266)
(20120,7284)
(26780,7023)
(22080,10455)
(25131,6447)
(5387,17709)
(22970,18553)
(22381,15154)
(5800,20595)
(10930,19840)
(13009,15503)
(10767,11140)
(4540,4392)
(22647,17145)
(24231,6980)
(26049,19528)
(22894,16985)
(15752,6428)
(7795,12602)
(15631,6697)
(25475,27593)
(17577,9969)
(28316,14371)
(17052,10568)
(24456,6393)
(28113,14869)
(27349,17415)
(7643,10667)
(12339,11367)
(22207,7582)
(4162,27493)
(7917,10359)
(12337,9766)
(14859,10496)
(19362,20985)
(7453,21007)
(7640,5891)
(13147,10848)
(14594,5410)
(25486,27613)
(13121,24368)
(6146,12122)
(12288,11369)
(22823,17406)
(14444,12387)
(10602,7863)
(19762,22331)
(21224,6716)
(4323,4281)
(6057,25363)
(22991,4140)
(18033,22606)
(28181,8531)
(26288,21134)
(22302,6464)
(24263,7006)
(18822,22823)
(22998,17727)
(26174,22008)
(9553,21434)
(10793,8290)
(8382,10304)
(15754,6450)
(7055,15566)
(8756,10414)
(18065,22627)
(21368,7699)
(23830,18466)
(6886,10195)
(8703,22389)
(26049,7418)
(18129,10341)
(22842,17441)
(6362,10470)
(23940,6886)
(13202,15093)
(27013,8036)
(26042,23115)
(4154,27617)
(26149,17144)
(23036,4182)
(6661,4052)
(25566,22432)
(22680,17107)
(6936,10129)
(11874,4822)
(23390,18445)
(12308,11317)
(23756,7524)
(22956,9102)
(23616,21639)
(5768,14900)
(25693,24615)
(21150,6128)
(25475,27602)
(28183,8552)
(23871,18510)
(24238,6980)
(11876,10564)
(18039,22599)
(26577,24553)
(10578,7875)
(5901,13924)
(27561,8668)
(25118,26305)
(17538,6369)
(14260,23960)
(7561,6701)
(24285,7006)
(12765,3803)
(26725,19496)
(28293,14305)
(21123,6152)
(27419,6612)
(16683,9374)
(22693,17125)
(4330,4284)
(22581,5973)
(24235,6983)
(26258,21152)
(18715,23098)
(17100,6394)
(28169,8562)
(18746,23119)
(6361,10476)
(21433,6155)
(10681,25241)
(26204,17280)
(26018,20883)
(21682,9834)
(9508,7249)
(13414,11898)
(22893,4752)
(6526,8427)
(6743,22417)
(13293,4271)
(11574,9021)
(18052,22652)
(26960,18714)
(22961,18520)
(17010,10516)
(25221,21351)
(11986,4530)
(23695,6847)
(13685,20957)
(22796,17128)
(15748,6426)
(4366,4274)
(26747,24603)
(10408,7767)
(28295,14326)
(4343,4240)
(26160,18354)
(20912,9911)
(26304,21225)
(10677,8059)
(21455,8291)
(25070,15918)
(27558,16718)
(10686,7836)
(10596,7904)
(23251,12366)
(21171,6122)
(6682,22539)
(8552,10089)
(23550,7748)
(23002,17734)
